"championid","championname","teamposition","build","participant_count","win","firstbloodkill","firstbloodassist","firsttowerkill","firsttowerassist","champlevel","champexperience","kills","deaths","assists","doublekills","triplekills","killingsprees","largestkillingspree","largestmultikill","goldearned","goldspent","totaldamagedealt","totaldamagedealttochampions","physicaldamagedealt","physicaldamagedealttochampions","magicdamagedealt","magicdamagedealttochampions","truedamagedealt","truedamagedealttochampions","damagedealttobuildings","damagedealttoturrets","damagedealttoobjectives","damagedealttoepicmonsters","totaldamagetaken","physicaldamagetaken","magicdamagetaken","truedamagetaken","damageselfmitigated","totalheal","totalhealsonteammates","totaldamageshieldedonteammates","timeccingothers","totaltimeccdealt","totalminionskilled","neutralminionskilled","totalallyjungleminionskilled","totalenemyjungleminionskilled","baronkills","dragonkills","inhibitorkills","inhibitortakedowns","inhibitorslost","turretkills","turrettakedowns","turretslost","objectivesstolen","objectivesstolenassists","visionscore","wardsplaced","wardskilled","detectorwardsplaced","visionwardsboughtingame","totaltimespentdead","longesttimespentliving","pings","kda","ka","firstblood_participation","totalprotectiononteammates","expected_frontline_index","expected_effective_durability","expected_vision_denial_ratio","expected_vision_action_score","expected_epic_objective_score","expected_structure_score","expected_snowball_score","expected_damage_per_gold","expected_physical_damage_share","expected_magic_damage_share","expected_true_damage_share","damage_to_taken_ratio","totalcs"
26,"Zilean","TOP","utility_enchanter",82,0.5,0.024390243,0.0121951215,0.07317073,0,17.280487,592.5045,0.07091813,0.14152263,0.40228727,0.00077195675,0,0.016566731,1.1707317,0.8414634,351.7484,332.2714,4267.74,497.92896,496.3676,86.52935,3586.458,401.51187,184.8836,9.862441,124.729996,124.729996,165.97276,23.867933,769.49646,439.543,291.18454,38.73942,553.234,331.93927,119.155075,17.650114,1.0986465,13.472683,6.424671,0.009934772,0.0044014207,0.0015643146,0.00031096782,0.00037619914,0.09756097,0.5121951,0.9756098,0.70731705,2.1585367,6.695122,0.00031096782,0.00030692422,1.0200422,0.4035038,0.11786177,0.07323028,0.078751095,4.4965267,753.39026,1.209539,0.47320542,0.47320542,0.036585364,136.80519,2.6564643,1654.6698,0.11786177,0.88425916,0.0019269946,4.085366,0.6027045,1.4155827,0.1737785,0.80636376,0.019806925,0.6470841,6.434606
26,"Zilean","TOP","utility_protection",73,0.53424656,0.04109589,0,0.05479452,0,17.068493,580.0578,0.07870914,0.16943535,0.40248734,0.0029806013,0,0.015283177,1.0547945,0.9315069,344.27484,318.60162,4041.6226,455.91464,365.69583,53.14996,3510.0103,394.35748,165.8853,8.385419,119.97,119.97,159.4026,32.879093,787.58765,445.3406,302.55826,39.65718,511.3902,449.75424,246.44966,29.136095,1.0650779,12.977956,6.15429,0.011678815,0,0.0013278045,0.0003737689,0.00042586416,0.09589041,0.5205479,0.9315069,0.6712329,2.4246576,6.547945,0.00038842997,0.0011514743,0.8614165,0.35385686,0.08779278,0.020922959,0.023145862,5.281711,654.26025,0.98659676,0.48119646,0.48119646,0.04109589,275.58575,2.849169,1748.732,0.08779278,0.5736837,0.003101736,4.3287673,0.54566103,1.3242751,0.11657875,0.86498094,0.01839252,0.57887477,6.165969
26,"Zilean","UTILITY","ability_power",5157,0.5144464,0.046344776,0.11130502,0.03548575,0.09210782,14.042466,412.2021,0.08001172,0.19027409,0.53700334,0.002309782,0.000028014763,0.015700653,0.97110724,0.9255381,309.47214,278.5256,1366.9712,393.84933,148.8327,45.000435,1113.8191,329.78998,104.28548,19.03224,43.935467,43.935467,98.31139,28.099134,692.8315,378.15176,285.0532,29.592993,314.23288,283.4157,126.81266,23.771824,0.94073164,5.34319,1.4769729,0.018029422,0.0035247367,0.0033706487,0.00025883838,0.0011134071,0.102191195,0.55206513,0.9051774,0.42738026,2.246655,6.14427,0.00018425446,0.00063946843,2.5420108,1.0915378,0.27482486,0.14949065,0.15186508,4.772751,618.55554,1.3902739,0.617015,0.617015,0.1576498,150.58449,2.5569787,1290.4801,0.2011361,2.1064866,0.0026390613,3.982548,0.5036201,1.2726488,0.11425799,0.8373506,0.048323657,0.5684634,1.4950024
26,"Zilean","UTILITY","ap_off_tank",299,0.5217391,0.026755853,0.1638796,0.013377926,0.08361204,13.471572,399.1646,0.0709886,0.17318712,0.54814535,0.0023964904,0,0.015559623,0.93645483,0.8662207,298.65012,267.4643,1096.3905,332.00507,161.44682,53.0425,839.0888,262.62994,95.81825,16.305525,33.348396,33.348396,74.84554,16.845486,760.17487,415.74792,313.5755,30.816387,318.8506,281.29123,117.744675,23.964548,0.9913433,5.494944,1.2990218,0.014264733,0.003652326,0.0032929385,0.00008513742,0.0011251232,0.10367893,0.5117057,0.77257526,0.33110368,1.9297659,5.7391305,0.0005007728,0.0005371209,2.6044521,1.1598779,0.29537466,0.17063859,0.17862605,4.1312437,617.97327,1.6112354,0.61913395,0.61913395,0.19063546,141.70923,3.2500272,1360.3167,0.20297141,2.301469,0.0028340644,3.491639,0.48618352,1.1116856,0.15976413,0.791042,0.04911228,0.43674827,1.3132865
26,"Zilean","UTILITY","ar_tank",1548,0.50775194,0.036821704,0.09819122,0.01873385,0.08139535,13.523902,397.24838,0.04546536,0.16839251,0.5606729,0.0009920835,0.000023735267,0.007276965,0.4489664,0.70607233,293.52,264.72574,746.7546,216.76245,179.98119,59.87009,468.03787,146.85017,98.69978,10.018553,37.98007,37.98007,63.004166,16.317104,783.24835,442.28497,301.3152,39.6133,510.75833,270.7154,109.72897,30.48331,1.0373616,6.947759,1.0890354,0.009334357,0.0011668043,0.0014364242,0.00010207954,0.0008142075,0.067183465,0.4864341,0.90568477,0.30684754,1.9651163,6.157623,0.00008356324,0.0006425505,2.742903,1.193433,0.30345845,0.17086539,0.16348308,4.0337424,634.042,1.3786588,0.6061382,0.6061382,0.13501292,140.21228,5.9696994,1564.722,0.20272575,2.3173177,0.0018280435,3.379199,0.23279972,0.738493,0.2762014,0.6774705,0.046219043,0.27674803,1.0983698
26,"Zilean","UTILITY","mr_tank",356,0.5505618,0.033707865,0.08146068,0.025280898,0.06741573,14.134831,405.692,0.051615283,0.16204195,0.5743448,0.0018730381,0.00009327024,0.008994943,0.5758427,0.7921348,296.25745,268.08475,757.15283,223.00253,174.1957,56.871315,481.00195,152.9904,101.92088,13.1175375,37.83114,37.83114,67.143265,19.745258,794.5299,397.54843,353.59457,43.355026,556.24384,287.77472,123.90315,39.154804,1.0445999,6.090099,1.0752572,0.007412611,0.0015590746,0.00074535375,0.00007748935,0.00067523116,0.101123594,0.60393256,0.85674155,0.36516854,2.1769662,6.098315,0.00024669117,0.0005586597,2.7565942,1.1764385,0.31095183,0.15358348,0.14465569,3.9616625,646.6264,1.2263039,0.6259601,0.6259601,0.11516854,163.05795,6.057213,1638.5485,0.20905867,2.2393446,0.0018822519,3.9522471,0.29897588,0.7527322,0.25502542,0.6860478,0.05882237,0.28067228,1.0826699
26,"Zilean","UTILITY","utility_enchanter",16165,0.5033096,0.036684193,0.11543458,0.024682958,0.07708011,13.375008,395.6285,0.058395263,0.18340266,0.5498757,0.001461763,0.000025478384,0.01041231,0.6285803,0.79282403,299.51343,267.02478,1010.6767,294.89252,153.40146,49.67197,756.06323,230.8944,101.17616,14.298456,38.00686,38.00686,77.4705,25.826166,676.2691,375.05005,272.5429,28.641218,308.6486,271.3631,123.68645,31.826971,0.9216157,5.2466626,1.243405,0.012373064,0.0019265747,0.002077515,0.00018872596,0.0008664485,0.07825549,0.49266934,0.83105475,0.31401175,2.0434272,5.930467,0.0000976603,0.00048887596,2.703247,1.1593785,0.2917344,0.18773493,0.18202811,4.3834286,610.53815,1.4902217,0.60827094,0.60827094,0.15211877,155.51343,3.339921,1256.2808,0.20104182,2.3365061,0.001928097,3.4992886,0.32621518,0.98457193,0.16844094,0.7829781,0.04848701,0.43605793,1.2557781
26,"Zilean","UTILITY","utility_protection",10425,0.52306956,0.036930457,0.12153477,0.021582734,0.077985615,13.5882015,398.22485,0.04985762,0.16944464,0.57692075,0.0012371537,0.000018518347,0.008560893,0.5229736,0.7460911,293.21103,262.0997,808.79065,245.47937,162.80159,52.889362,539.2509,171.24593,106.702934,21.315536,34.069798,34.069798,69.18252,20.75739,723.03253,394.64627,295.9828,32.368744,381.2633,321.30594,157.45287,47.712723,0.916023,5.11131,1.0744175,0.010584132,0.0017548477,0.0017187415,0.00017625639,0.0007943043,0.076546766,0.52949643,0.8392326,0.3129976,2.1995203,6.0330935,0.00011482769,0.00049602723,2.6609664,1.1673757,0.2859589,0.17591952,0.17551352,4.100328,639.40796,1.6134254,0.62677836,0.62677836,0.15846522,205.16559,4.498528,1425.6018,0.19676054,2.29918,0.0018724997,3.7246044,0.2713219,0.83721054,0.2154534,0.69759804,0.08683229,0.33951357,1.0850016
27,"Singed","BOTTOM","ability_power",382,0.513089,0.12303665,0.12565444,0.10209424,0.04712042,14.848167,477.89133,0.25019947,0.2204844,0.37609568,0.030736282,0.0044893385,0.061490234,3.1910994,1.6937172,460.8115,431.67,4759.033,829.39276,214.35931,42.666378,4409.9663,776.6925,134.67062,10.005608,143.24556,143.24556,253.1788,77.79959,988.5946,619.50757,319.3117,49.739464,804.22534,170.26488,0.36144212,0,0.9606018,5.1820517,7.2333794,0.052013233,0.011690727,0.014363714,0.0008371048,0.0016010047,0.13874346,0.39005235,0.73036647,0.9921466,2.0549738,5.816754,0.00019066254,0.00016863536,0.57145256,0.3128019,0.073810495,0.015543383,0.017879875,5.988102,556.8901,1.5802127,0.62629515,0.62629515,0.2486911,0.36144212,2.1616056,1963.0848,0.073810495,0.49036416,0.0038251746,4.104712,1.6967549,1.7998525,0.05144291,0.93645924,0.012063775,0.8389614,7.2853928
27,"Singed","BOTTOM","ap_off_tank",756,0.48280424,0.1468254,0.13095239,0.08994709,0.034391534,14.411376,461.07874,0.19169706,0.21979696,0.369576,0.01955698,0.0025331525,0.043296605,2.5410054,1.4126984,437.5797,408.1565,4403.154,708.8571,224.76958,41.984753,4023.6716,657.4251,154.6739,9.419037,146.70227,146.70227,222.65413,56.71884,1064.4828,647.7784,362.07162,54.59771,887.4126,178.01048,0.4041079,0,1.1910989,11.757509,7.1144037,0.030984074,0.004638586,0.008958541,0.0005681345,0.0015528819,0.10185185,0.37433863,0.77645504,0.90608466,1.9034392,5.744709,0.000053372616,0.0003132385,0.6219264,0.30676243,0.07148006,0.022586029,0.026476145,5.7811575,552.25397,1.6501122,0.5612731,0.5612731,0.2777778,0.4041079,2.7535808,2129.9058,0.07148006,0.51210684,0.0031091345,3.7619047,1.3384225,1.6199496,0.059228797,0.9274438,0.013287638,0.6659169,7.145388
27,"Singed","BOTTOM","ar_tank",67,0.6119403,0.2238806,0.11940298,0.104477614,0.05970149,15.462687,489.99203,0.21820486,0.19885395,0.45467144,0.022417432,0,0.050463073,3.1791046,1.4626865,465.67606,436.0373,4507.429,744.14056,283.13663,56.003696,4038.4458,675.1544,185.8088,12.957285,168.38504,168.38504,253.6336,75.74584,1128.7297,725.2342,338.845,64.61948,1279.0079,230.91039,0.6346022,0,1.3879753,15.69981,7.0765905,0.04461916,0.01256349,0.00977037,0.00038352137,0.0028457993,0.1641791,0.5970149,0.67164177,1.2089552,2.3880596,5.7014923,0,0.00051172706,0.6067508,0.30580258,0.071660735,0.012025051,0.013034737,5.4594836,569.49255,1.6553066,0.6728763,0.6728763,0.3432836,0.6346022,3.2355952,2638.648,0.071660735,0.46341327,0.0041245692,5.119403,1.6624328,1.597979,0.07525957,0.9072943,0.017412417,0.65927255,7.1212096
27,"Singed","JUNGLE","ap_off_tank",454,0.38325992,0.066079296,0.08370044,0.011013215,0.011013215,15.162995,490.21582,0.14647834,0.21171714,0.3645295,0.010915156,0.0009059671,0.032827448,2.0264318,1.2268722,401.12354,371.20477,7838.908,607.1794,688.40784,34.623924,4221.6567,551.8568,2928.7883,20.665157,37.186527,37.186527,646.4771,421.32452,1330.154,867.4339,402.4223,60.262726,1092.6793,511.06104,0.27252415,0,1.2230104,19.459997,1.4580657,5.102234,3.6074104,0.34871557,0.008347431,0.039231658,0.06387665,0.28414097,1.1079295,0.41189426,1.0660793,6.988987,0.0025754368,0,0.7523795,0.17210859,0.10029848,0.04702631,0.0515235,6.0574875,597.4163,1.7139744,0.51100785,0.51100785,0.14977974,0.27252415,3.990309,2933.8943,0.10029848,0.51965594,0.061077394,2.1740088,1.0587704,1.5136967,0.057024214,0.90888596,0.034034684,0.45647296,6.5603
27,"Singed","JUNGLE","ar_tank",54,0.46296296,0.11111111,0.09259259,0.018518519,0,15.851851,504.0106,0.14412838,0.20854686,0.40096572,0.0103835575,0.00058112503,0.034297142,2.2407408,1.1851852,406.45816,380.54803,8007.399,608.861,744.0513,41.783775,4067.413,545.9038,3195.8796,21.142548,41.534126,41.534126,716.86035,512.4542,1387.118,910.02594,402.4207,74.636375,1449.2043,533.275,0.5342557,0,1.2360973,17.806677,1.400026,5.1972556,3.641368,0.41155297,0.009693722,0.045738358,0.037037037,0.2777778,0.9444444,0.537037,1.1851852,6.7777777,0.0034617058,0,0.8235699,0.16630848,0.11796621,0.04998565,0.053454135,6.07188,557.2222,1.8605845,0.54509413,0.54509413,0.2037037,0.5342557,4.6584067,3369.5974,0.11796621,0.55013734,0.072049215,2.351852,1.1662133,1.4979671,0.068626136,0.89659846,0.034724753,0.43893957,6.597282
27,"Singed","MIDDLE","ability_power",442,0.5678733,0.18099548,0.1040724,0.08144797,0.029411765,16.052036,532.6758,0.21240385,0.18794511,0.38847882,0.02399939,0.003151846,0.049196474,3.1199095,1.5452489,436.52365,412.2238,4787.097,790.7045,217.53159,43.10238,4404.076,721.6792,165.45511,25.896679,146.18413,146.18413,240.85988,60.23676,1025.3024,582.3213,380.0315,62.91612,954.82904,176.27855,0.5160822,0.06853497,1.1718557,11.912604,7.205872,0.05876798,0.011878524,0.01158128,0.0006897792,0.002119091,0.10633484,0.41402715,0.7873303,1.0610859,2.0882354,5.7828054,0.00052138657,0.00027217748,0.6771826,0.2975508,0.067563795,0.025824374,0.028578565,5.7330837,651.77826,1.6996136,0.60088265,0.60088265,0.2850679,0.5846172,2.504262,2156.41,0.067563795,0.50770235,0.0048136003,4.1900454,1.6394544,1.811367,0.054511357,0.912704,0.032751396,0.7711916,7.26464
27,"Singed","MIDDLE","ap_off_tank",4962,0.5292221,0.11305925,0.10661024,0.04534462,0.016122531,15.307135,515.8266,0.16771215,0.18686754,0.36196652,0.014475855,0.0018744001,0.038346317,2.380895,1.340387,412.2059,383.44785,4520.69,684.0584,228.40913,40.922493,4125.8555,626.4331,166.38887,16.675909,142.5424,142.5424,212.33792,48.07643,1084.2963,622.4153,399.30222,62.54274,975.41974,193.26843,0.8207601,0.057159085,1.3285408,16.604752,7.2866797,0.037153788,0.006230589,0.00794102,0.0004492636,0.0016773087,0.095324464,0.35892785,0.7692463,0.8585248,1.7597743,5.738009,0.00023840682,0.00031563948,0.69625545,0.2998302,0.0739424,0.028949458,0.031955693,5.474726,613.2509,1.7439309,0.5296787,0.5296787,0.21966949,0.87791914,3.0110238,2252.9844,0.0739424,0.5325541,0.003368289,3.5268037,1.2470183,1.6595066,0.059823103,0.91575974,0.024377903,0.63087773,7.3238335
27,"Singed","MIDDLE","ar_tank",469,0.5522388,0.13646056,0.12793177,0.06609808,0.019189766,15.98081,520.82446,0.15732464,0.18807916,0.40797335,0.012489773,0.0011393421,0.037137285,2.304904,1.3219616,412.39374,391.85736,4535.427,665.19714,280.45203,47.97477,4050.645,595.17126,204.29742,22.025751,148.38405,148.38405,215.04712,46.374912,1176.724,694.5595,404.0747,78.056046,1347.8448,224.48062,1.1628895,0.063712865,1.4891814,20.768265,7.0776143,0.032638926,0.0068710595,0.0062306207,0.00034650185,0.0011346075,0.12153518,0.45415777,0.93603414,0.9765459,2.1023455,6.28145,0.0000641262,0.00024350011,0.7105072,0.30610472,0.07621003,0.029888257,0.03329996,5.7194834,640.73773,1.5559787,0.565298,0.565298,0.26439232,1.2266023,3.795219,2749.0496,0.07621003,0.5467962,0.0021993637,4.230277,1.2043577,1.6130147,0.07212113,0.8947291,0.033111613,0.5652958,7.1102533
27,"Singed","MIDDLE","mr_tank",288,0.4861111,0.15277778,0.10763889,0.013888889,0.0069444445,15.246528,486.9143,0.12713337,0.19496435,0.37873307,0.007815293,0.00058565044,0.029723004,1.875,1.1493056,379.73492,358.4391,3909.7896,531.73785,236.94348,38.78638,3509.8044,477.32217,163.00891,15.605228,109.85174,109.85174,161.61095,37.972137,1126.3436,629.7439,423.55698,73.00941,1224.6207,202.0003,1.6181208,0.64636695,1.3612103,18.210623,6.512037,0.027505979,0.0035412756,0.004387229,0.000418056,0.0015534365,0.104166664,0.36458334,0.875,0.6666667,1.6909722,6.3159723,0.00022667865,0.0003314138,0.74791473,0.31406292,0.078582376,0.042054493,0.04523322,5.6069217,603.2917,1.8307295,0.5058664,0.5058664,0.26041666,2.2644877,4.421284,2552.9646,0.078582376,0.6065119,0.0031743196,3.2951388,0.9762096,1.4002869,0.072942674,0.8976645,0.029347599,0.47209206,6.5395427
27,"Singed","MIDDLE","utility_enchanter",55,0.6363636,0.12727273,0.18181819,0.054545455,0.018181818,14.272727,488.79028,0.13233636,0.16884664,0.42844605,0.00663588,0.00077977777,0.031806663,1.5272727,1.0545454,377.03915,346.00598,3712.1814,488.9927,221.06683,41.037792,3331.2305,427.48923,159.84659,20.434946,104.32509,104.32509,151.2109,35.53371,941.0574,553.7314,335.44604,51.84405,843.0936,163.45064,1.4298475,0.3412156,1.2183414,14.266644,6.3971887,0.02303908,0,0.0065955585,0.00054957636,0.0006643782,0.018181818,0.3272727,0.6,0.58181816,1.9090909,4.672727,0,0,0.72906023,0.32186732,0.065381065,0.042625055,0.045984212,4.6081276,593.85455,2.165322,0.56078243,0.56078243,0.3090909,1.7710631,3.648625,1947.6017,0.065381065,0.5971574,0.001763531,3.1818182,0.80363846,1.2969282,0.08392312,0.87422407,0.04178988,0.51962054,6.4202275
27,"Singed","TOP","ability_power",2528,0.54628164,0.13568038,0.06487342,0.14082278,0.015822785,16.733387,569.9108,0.17635478,0.19905566,0.3204908,0.015657617,0.0022855885,0.04060818,2.730617,1.3983386,434.29465,412.49228,5299.507,804.9775,231.67078,40.510742,4911.4307,738.35583,156.37244,26.083942,151.4982,151.4982,241.81053,46.99124,1064.725,673.73486,320.31326,70.643936,1032.032,178.03577,0.58787084,0.038505588,1.2098703,13.375684,7.7852864,0.05039244,0.009050884,0.013678894,0.000356043,0.0010400672,0.13370253,0.44501582,0.9149525,1.3287183,2.3081486,6.185522,0.00013316917,0.00044729616,0.6705405,0.31354204,0.05644776,0.024738722,0.02850796,6.150889,622.9747,1.3064665,0.4968456,0.4968456,0.2005538,0.62637645,2.60474,2274.7927,0.05644776,0.50470704,0.0024657876,4.794304,1.4261456,1.8535285,0.050325308,0.9172378,0.03240332,0.75604266,7.8356786
27,"Singed","TOP","ap_off_tank",34675,0.52723867,0.1244124,0.057909157,0.09701514,0.013064167,16.139294,561.98596,0.14268154,0.20740762,0.2994223,0.010539034,0.0012811589,0.0319423,2.0161211,1.2354722,411.29654,383.9154,5021.3843,715.48224,256.9803,42.362988,4594.203,653.4365,170.16478,19.656033,152.61737,152.61737,221.37311,42.43023,1106.9729,702.9667,335.24738,68.72333,1018.57587,186.63281,0.37877584,0.030240705,1.3189067,17.253565,7.789686,0.038079064,0.005555675,0.009209283,0.00041741531,0.001025255,0.09623648,0.3617592,0.8088248,1.0877577,1.9620187,5.828493,0.00021865222,0.00028088354,0.70487595,0.32727906,0.050526403,0.02548472,0.029105976,6.0479684,572.3577,1.2776484,0.4421038,0.4421038,0.18232156,0.40901655,2.9707918,2312.1816,0.050526403,0.51225007,0.0025782736,3.9657679,1.0531042,1.7395775,0.059208997,0.91328126,0.027472423,0.6463412,7.827765
27,"Singed","TOP","ar_tank",4347,0.5311709,0.11916264,0.057280883,0.0858063,0.014492754,16.780998,562.21594,0.13168794,0.20190926,0.3376244,0.008773045,0.0010067383,0.029370751,1.9512308,1.2077295,405.08887,384.17303,4895.166,659.5263,301.12607,47.18136,4408.698,590.86786,185.31021,21.452663,142.5341,142.5341,208.49577,42.56805,1159.1995,745.47296,329.79233,83.900856,1336.02,205.85196,0.516146,0.07508722,1.4624943,22.157997,7.4716325,0.03157917,0.0045938473,0.006536629,0.0005494148,0.0010740011,0.10720037,0.42305037,0.97308487,1.1042098,2.084196,6.4301815,0.00018309124,0.00030131525,0.73051023,0.33287585,0.05534529,0.025110252,0.02892676,6.070047,597.99976,1.287378,0.46931234,0.46931234,0.17644352,0.5912332,3.7833507,2701.0715,0.05534529,0.5239678,0.0028403285,4.248907,1.0157726,1.6281029,0.07153825,0.89589727,0.03252738,0.5689498,7.5032115
27,"Singed","TOP","mr_tank",1286,0.5132193,0.10575428,0.057542767,0.07698289,0.01399689,16.569984,550.26483,0.11801373,0.2030425,0.31911856,0.007491009,0.00070191437,0.025341101,1.7363919,1.155521,390.46872,370.34576,4630.091,586.553,263.78058,38.337852,4175.2104,531.03723,191.0668,17.154669,138.3049,138.3049,198.3571,41.370544,1166.6335,639.6835,458.60245,68.31493,1313.7438,201.46356,0.74360335,0.14462262,1.3507732,19.262323,7.2410054,0.028986814,0.0038087917,0.0061246236,0.0003756683,0.00091229635,0.10031104,0.3934681,0.9385692,1.0209954,1.9712286,6.2916017,0.00029138345,0.0003021072,0.7285061,0.32784227,0.058788553,0.026903352,0.031346187,6.01016,587.2916,1.3315161,0.4371323,0.4371323,0.16329704,0.888226,4.2287354,2681.8408,0.058788553,0.53252417,0.002548507,3.9797823,0.9024319,1.5021765,0.06536128,0.90535253,0.029246582,0.50277394,7.2699924
27,"Singed","TOP","utility_enchanter",227,0.5418502,0.08810572,0.1585903,0.04845815,0.017621145,15.207048,529.49347,0.09196792,0.21555914,0.34080863,0.0059998143,0.0005582912,0.019763442,1.2114538,0.9603524,371.47372,349.4219,4255.4463,491.79514,248.62949,35.491787,3848.2356,444.27884,158.54437,11.997738,140.00531,140.00531,195.36798,36.80922,1020.55237,654.55664,305.252,60.7064,927.228,152.3861,1.0240782,0.59868413,1.3508813,20.777082,7.032378,0.033479035,0.0022703044,0.008172311,0.00035504828,0.001317342,0.0969163,0.2907489,0.6784141,0.76651984,1.6167401,5.7180614,0.00014676135,0,0.6972905,0.29912755,0.05447096,0.025243754,0.028343705,5.7878823,557.2511,1.6875349,0.43277654,0.43277654,0.24669604,1.6227623,3.9605525,2100.1665,0.05447096,0.4880089,0.0023209613,3.1585903,0.6326067,1.323903,0.07216783,0.9033819,0.024395805,0.48189113,7.0658574
27,"Singed","TOP","utility_protection",54,0.5,0.09259259,0.074074075,0.074074075,0.018518519,16.018518,537.3824,0.10188843,0.23672843,0.37229037,0.006524742,0,0.022588037,1.4814814,1.1296296,384.4864,361.95264,4392.693,532.49786,243.37225,33.089798,3979.175,474.42154,170.11249,24.958809,133.45636,133.45636,178.64014,26.858873,1090.1489,686.8469,339.13147,64.13078,1040.1378,258.99863,94.22749,9.407111,1.4374765,20.197952,7.022783,0.029401764,0.008758568,0.0023815306,0,0.00047180938,0.037037037,0.3148148,0.962963,0.9444444,2.1111112,6.4074073,0,0,0.71320933,0.2920636,0.06569088,0.023240346,0.024234185,6.4080877,530.7778,1.5787218,0.47417882,0.47417882,0.16666667,103.634605,4.0005546,2389.2854,0.06569088,0.485549,0.00047180938,3.7592592,0.76985353,1.384959,0.06214071,0.890936,0.04687119,0.48846343,7.0521846
27,"Singed","UTILITY","ap_off_tank",436,0.43119267,0.07110092,0.22247706,0.02293578,0.052752294,12.642201,364.26242,0.093771376,0.26106074,0.45566115,0.003627517,0.000257159,0.016130485,0.9288991,0.9770642,316.6543,289.49527,1507.6606,413.1039,120.943306,30.776302,1238.3142,363.61838,148.36482,18.684742,33.546307,33.546307,85.05657,33.618526,1011.21686,584.9711,376.54456,49.664215,681.2801,139.15599,7.6760974,2.0002542,1.5417496,13.108003,1.8634611,0.0275327,0.004291243,0.0038266766,0.00019624931,0.0017013187,0.050458714,0.22247706,0.82798165,0.30963302,1.0389909,6.0252295,0.00027774472,0.00033855918,2.4524941,1.106639,0.22052148,0.14517522,0.14091639,6.070125,500.91284,1.5772676,0.5494325,0.5494325,0.29357797,9.676352,4.097025,1831.653,0.16616037,2.0096045,0.0029878658,1.8944954,0.48472187,1.3045896,0.07450015,0.88021046,0.045230124,0.40852156,1.8909938
27,"Singed","UTILITY","ar_tank",218,0.47247708,0.06880734,0.20642202,0.03211009,0.059633028,13.220183,370.51202,0.08228767,0.2639987,0.50772655,0.002777308,0,0.013806462,0.9082569,0.93119264,312.75928,288.70743,1261.8994,340.20145,126.3705,36.625576,989.36176,284.84277,146.12965,18.709057,40.297886,40.297886,78.912605,25.666355,1018.2271,590.26373,371.11603,56.811195,842.52893,141.91919,8.736784,3.5579774,1.542231,12.279247,1.571174,0.019513415,0.004250649,0.0026625309,0.0001239772,0.0012223088,0.09174312,0.32110092,0.9036697,0.33944955,1.2752293,6.0733943,0.0003096035,0.0002994047,2.6827843,1.2260323,0.23808263,0.16621782,0.1507915,6.2195363,505.91742,1.7176318,0.5900142,0.5900142,0.27522936,12.294762,5.469571,2002.6752,0.16261198,2.217175,0.0023888748,2.440367,0.4707122,1.0877422,0.10765849,0.83727676,0.05499405,0.33411157,1.5906875
27,"Singed","UTILITY","mr_tank",47,0.44680852,0.06382979,0.3617021,0.021276595,0.06382979,13.404255,376.34036,0.07226273,0.26611906,0.48131427,0.0014281904,0,0.0130928885,0.7659575,0.9361702,308.73883,287.5468,1315.3557,341.00592,121.879486,34.792023,1035.1003,281.6865,158.34283,24.506386,30.985926,30.985926,74.0507,36.204506,1067.3076,566.05206,447.36948,53.851677,896.9693,161.27249,8.39775,7.3226595,1.4686075,11.466468,1.6653314,0.015921686,0,0.0027894583,0.0006841349,0.0015048438,0.04255319,0.23404256,1.0851064,0.19148937,0.89361703,6.7234044,0,0,2.6914132,1.1954353,0.26816016,0.15305862,0.14068374,6.3377733,510.70212,1.6711727,0.553577,0.553577,0.42553192,15.720409,5.760243,2125.5493,0.18322013,2.1851602,0.0028731136,1.6382979,0.3974998,1.1045126,0.10202762,0.8260458,0.071864985,0.31950107,1.6812531
27,"Singed","UTILITY","utility_enchanter",313,0.46964857,0.08306709,0.25878593,0.015974442,0.044728436,12.769968,366.77032,0.08038938,0.2540388,0.51193917,0.0025616707,0,0.0143015245,0.73801917,0.9073482,313.44043,288.50748,1179.273,339.70413,122.37459,33.05599,903.84753,288.0713,153.01193,18.552568,33.24902,33.24902,74.90072,28.766705,953.07434,541.5414,361.47504,50.021564,711.5294,129.87675,9.056937,0.7962728,1.5880214,11.926603,1.5530504,0.024304254,0.0049140165,0.0031977494,0.0006168495,0.000932753,0.07348243,0.29392973,0.9009585,0.26198083,1.1501597,6.118211,0.00054062426,0.0005328408,2.5061874,1.1585346,0.215816,0.13644464,0.14146252,5.8102727,523.2556,2.2914438,0.59232855,0.59232855,0.34185302,9.85321,4.9001575,1794.4805,0.15703125,2.038073,0.0037805415,2.1469648,0.38587278,1.0837917,0.097308174,0.8480064,0.054613903,0.35642985,1.5773547
